STOP_NAME,LATITUDE,LONGITUDE
대우푸르지오,35.40802578,129.1715319
효암고.개운중학교,35.41294448,129.1687642
중앙중학교,35.32221833,129.1856283
중앙중학교,35.32200899,129.1844559
덕산마을,35.32279588,129.1833841
중앙중학교,35.32214675,129.1848228
구연동,35.31967384,129.1806071
달산초등학교,35.31974947,129.1876968
달산초등학교,35.31980023,129.1877641
정관산업단지,35.31732716,129.1842674
구연마을,35.32009631,129.1842555
구연마을,35.32018099,129.1842671
중앙중학교,35.32207719,129.1848019
정관센트럴파크아파트,35.31957377,129.1837347
금관빌라드앞,35.33552218,129.2841884
고원1차아파트,35.3320584,129.2827151
금관빌라드앞,35.33558907,129.2839868
고원3차아파트,35.33806009,129.2837559
효암고.개운중학교,35.41282484,129.1689886
새웅상요양병원,35.41078655,129.1667787
호산나교회.엘크루4단지,35.08420696,128.9082243
차량등록사업소,35.08732862,128.9038351
롯데캐슬,35.08560622,128.9037848
낙동강철새도래지,35.08993242,128.9173842
낙동강철새도래지,35.08978122,128.9169503
전등,35.09176209,128.9226422
행복마을,35.08660841,128.911592
행복마을,35.08793764,128.9119299
행복마을,35.08652767,128.9119393
행복마을,35.08765258,128.9121934
호산나교회.삼정그린코아,35.08444243,128.9081881
남명초등학교,35.08447198,128.9100838
호산나교회,35.08445259,128.9072613
남명초등학교,35.0844512,128.9104483
퀸덤아파트201동,35.08606333,128.8962083
르노자동차정문,35.08881484,128.8767389
신호하수처리장,35.08881717,128.8725057
르노자동차정문,35.08881002,128.876635
신호하수처리장,35.08915823,128.8726652
부영2차아파트,35.08626849,128.8728218
신호부영2차아파트,35.08651628,128.8728248
부영2차아파트,35.08727676,128.8750021
다대포해수욕장,35.048571,128.964944
다대포,35.05113232,128.9705408
아미산전망대,35.05752326,128.962498
부네치아,35.06916433,128.9537967
현대미술관,35.10310884,128.956502
낙동강에코센터,35.11037784,128.934168
낙동강하구둑,35.10765922,128.9484246
하단역,35.10618551,128.9617542
음악,35.1037949,128.9728942
석당박물관,35.109912,129.017528
국제시장,35.10327892,129.0218297
용두산공원,35.103012,129.027069
부산역(종점),35.11428,129.0409
영도대교,35.101438,129.036406
깡깡이마을,35.093921,129.037015
흰여울마을,35.0849,129.042285
하늘전망대,35.075905,129.048491
해녀촌,35.071194,129.057025
태종대,35.070884,129.079228
해양박물관,35.07833,129.074971
아르떼뮤지엄,35.081826,129.0765
부산항대교,35.098404,129.059187
신선대_오륙도음악,35.116565,129.095174
오륙도스카이워크,35.107365,129.110727
이기대주변,35.12449,129.112598
용호만유람선,35.12824,129.11504
남항대교_음악,35.107224,129.066237
남항대교,35.081728,129.038281
송도해수욕장,35.075666,129.016123
공동어시장,35.088006,129.024524
자갈치_비프,35.095544,129.024405
이기대 설명,35.127052,129.101771
수영2호교,35.16071,129.130146
시립미술관_벡스코,35.167966,129.137032
잔잔한음악,35.154923,129.136669
송도구름산책로,35.07597,129.016714
송도_더미1,35.079815,129.025022
송도_더미2,35.076278,129.023897
송도_더미3,35.076278,129.023897
송도_더미4,35.079815,129.025022
송도_더미5,35.079062,129.026663
낙동강 설명,35.0803,128.95101
광안대교더미1,35.152201,129.134193
광안대교더미2,35.141246,129.123578
광안대교더미3,35.15225,129.134947
광안대교더미4,35.141102,129.123988
구포대교더미1,35.2096483,128.9853253
구포대교더미2,35.2069308,128.9894666
구포대교더미3,35.2044411,128.9931841
구포대교더미4,35.201291,128.997952
네오스포더미1,35.1544521,129.0524369
백양초등학교,35.20809657,129.0345877
인각사,35.14554532,129.0758532
인각사,35.1453859,129.07569
금련산역,35.15006676,129.1114402
동백역,35.16176896,129.147387
동백역,35.16158548,129.1473164
부산문화여고,35.16314782,129.1443288
부산문화여고,35.16320006,129.1446868
올림픽교차로,35.16780212,129.1400064
올림픽교차로,35.16760003,129.1404785
장림역,35.0830759,128.9775251
한신아파트후문,35.24935255,129.2145565
효성자동차정비,35.11087973,129.0853066
정관농협기업지점,35.32082398,129.177223
정관농협기업지점,35.32108721,129.1773675
청사포,35.16052811,129.1928792
LH4단지,35.320747,129.1915773
LH4단지,35.3207896,129.1912157
광산입구,35.30929207,129.2323905
광산입구,35.30924273,129.2325498
구연동,35.32003778,129.1804701
구연동,35.31973234,129.1804179
기룡,35.35503936,129.2519114
기룡,35.35532898,129.2515194
기장군청,35.2446114,129.2206869
기장군청,35.24449019,129.2210531
기장체육관,35.24976222,129.2206042
내덕,35.33120054,129.2197231
원자력의학원,35.32076626,129.2421093
원자력의학원,35.32096484,129.2423347
동부산관광호텔,35.3434207,129.2523666
동부산관광호텔,35.34360525,129.2523772
동일스위트3차정문,35.33586972,129.1667316
동일스위트3차,35.33844831,129.1669049
동해선일광역입구,35.26671068,129.2336057
롯데캐슬,35.32771577,129.169304
문중,35.30192104,129.2572857
방곡마을,35.32400521,129.1861924
방곡마을,35.32422796,129.186083
상리,35.30467886,129.2310414
상장안,35.37049018,129.2437483
서희스타힐스정문,35.32552477,129.1891142
서희스타힐스정문,35.32552034,129.1888611
선암,35.33154337,129.2297922
선우아파트,35.26118206,129.2331685
선우아파트,35.2608507,129.2334998
센트럴파크,35.31958263,129.1835941
소두방공원,35.32347272,129.1848669
소두방공원,35.32348468,129.1852026
용소삼거리,35.34124063,129.2500802
용소삼거리,35.34105796,129.2506541
원당,35.30566357,129.2475741
명지더웨스턴아파트,35.09796384,128.9119314
외양포,35.00542926,128.8240513
외양포,35.00552639,128.8241849
외양포주차장,35.0070931,128.8269744
외양포주차장,35.00703726,128.8267925
두문지구,35.0387741,128.8144647
동앙이엠텍,35.14256804,128.8811628
동앙이엠텍,35.14283788,128.8811965
하나은행(미음공단지점),35.13596944,128.8585105
LG CNS,35.13694872,128.8598821
LG CNS,35.1371502,128.8596728
경동,35.1419107,128.8615859
경동,35.14190675,128.8612566
우성전기,35.14629018,128.8616088
우성전기,35.14625019,128.8612787
조선해양기자재회관,35.15006541,128.8599008
조선해양기자재회관,35.1502836,128.8600704
강진산업,35.15320798,128.8594841
강진산업,35.15321202,128.8592208
DJF,35.15531033,128.8593179
DJF,35.15519191,128.8591068
DSK,35.15740079,128.8605122
DSK,35.15769324,128.8605409
탑동,35.15886967,128.8643261
탑동,35.15913042,128.864365
렛츠런파크관람대,35.15594193,128.867469
렛츠런파크관람대,35.15615548,128.868231
렛츠런파크에코랜드,35.15114105,128.8725602
렛츠런파크에코랜드,35.15135666,128.8723128
렛츠런파크정문,35.15157313,128.8769592
렛츠런파크정문,35.15179291,128.8767338
에코델타 수자인,35.13903033,128.9151295
에코델타 수자인,35.13918512,128.9153141
서부산유통지구역,35.16659147,128.9549985
금호마을,35.16272163,128.9541157
금호마을,35.16291266,128.9540051
득천사거리,35.18907424,128.9216111
가유부산2공장,35.14553103,128.8620414
가유부산2공장,35.14577747,128.8618385
명지대방노블랜드2차,35.09487357,128.9172978
경일중학교,35.09424211,128.9167677
두문입구,35.03277375,128.8119325
두문입구,35.03290136,128.812138
서번산업,35.09915411,128.8784595
서번산업,35.09902459,128.8780947
맥도길입구,35.13080639,128.9428986
맥도길입구,35.1306801,128.9429066
송백마을,35.13078233,128.9384937
송백마을,35.1307801,128.938351
동협구판장,35.13496196,128.9383295
동협구판장,35.13493704,128.9381973
동협마을회관,35.1466816,128.9377846
동협마을회관,35.14669752,128.9379166
배영초등학교,35.15064468,128.9463492
배영초등학교,35.15079905,128.9462761
맥도,35.15125766,128.9510984
맥도,35.15143378,128.9510752
등구마을,35.19419233,128.961544
등구마을,35.19402911,128.961606
칠점마을회관,35.19843847,128.9514085
칠점마을회관,35.19828506,128.9514213
파크하얏트부산,35.15687453,129.1413605
파크하얏트부산,35.15665936,129.1415524
한화리조트해운대,35.15415058,129.1455738
한화리조트해운대,35.15422603,129.1453838
동해선일광역광장,35.26695765,129.2315771
눌차입구,35.06756558,128.8367781
아르떼뮤지엄·미창석유,35.08552853,129.0758642
덕천교차로,35.20811618,129.0049156
센텀파크앞 교차로,35.17726616,129.1237709
아르떼뮤지엄부산,35.08586801,129.0758496
부전도서관,35.15569416,129.0624308
서면부속상가,35.15765293,129.0609166
서면부속상가,35.15788823,129.0616522
이마트문현점,35.14459718,129.0634398
백병원사거리,35.17181612,129.1814587
백병원사거리,35.17212591,129.1812695
흰여울문화마을,35.07988719,129.0435887
기장군국민체육센터,35.30541303,129.2427517
기장군국민체육센터,35.30549725,129.2425836
좌천시장,35.30906474,129.2428745
좌천시장,35.30922194,129.2429008
복음병원,35.23003844,128.8938231
복음병원,35.23036713,128.8935507
복음병원입구,35.22829948,128.8940902
삼성초등학교,35.23365574,128.8990585
삼성초등학교,35.23417957,128.8995595
활천동,35.23199149,128.8954226
활천동,35.23214487,128.8959864
"푸르지오하이엔드1,2차",35.23715033,128.9134852
"푸르지오하이엔드1,2차",35.23698324,128.9135087
범2호교,35.14297866,129.0629656
성지고등학교,35.12687884,129.0811735
(구)만덕로입구,35.21399353,129.0406672
우암도서관,35.12458444,129.0783401
동부산농협자재센터,35.28357537,129.2332201
양덕초교,35.20578392,129.0096398
청유탕,35.20551123,129.008592
구포당숲,35.20497154,129.0064406
"부영아파트1,2단지",35.08729072,128.8749037
부영2차아파트,35.08627633,128.8731893
신호부영2차아파트,35.08654241,128.8731762
부경신항수협,35.08367306,128.87282
의창수협,35.08378117,128.8728225
신호초등학교,35.0824339,128.8772589
열린교회,35.08129119,128.8787368
부경신항수협,35.08372595,128.8731885
의창수협,35.08364946,128.8731813
강서평생학습관,35.08300093,128.8732268
신호부영5차아파트,35.08117833,128.8756299
극동스타클래스아파트,35.08421164,128.9008963
극동스타클래스109동,35.08420756,128.9007235
두산위브,35.0829229,128.899315
두산위브아파트,35.08305816,128.89931
퀸덤아파트211동,35.084405,128.8976167
명호초등학교,35.08554112,128.8995868
명호초등학교,35.08546876,128.8996043
한신휴플러스,35.07952843,128.9005574
명호중고등학교,35.08044038,128.8995836
화신아파트(종점),35.15914884,129.0710913
서번산업,35.0993143,128.878444
녹산농협,35.11230462,128.877628
본녹산,35.11234277,128.8826582
본녹산,35.11232121,128.8823705
녹산농협,35.11265886,128.8772189
녹산농협,35.111279,128.878115
신호프라자,35.08632086,128.8772819
동삼삼거리,35.08459764,129.0723373
동삼주공,35.08611631,129.0726223
동삼삼거리,35.08436208,129.0725055
동삼삼거리,35.084315,129.072443
동삼삼거리,35.08430367,129.07379
선경3차아파트312동,35.26215398,129.0843999
전원빌라,35.26555449,129.0889149
남산초등학교,35.26245064,129.0879552
남산성당,35.26401849,129.0848802
부산외국어대학교정문,35.26569269,129.0850838
침례병원.남산역,35.26606939,129.0928217
남산프라자,35.26319515,129.0918084
남산교회,35.26508059,129.0902652
부곡시장,35.2264624,129.0920188
부산대역(부곡2동),35.22869,129.0907067
동삼시장,35.07941841,129.0701777
동삼시장,35.07869319,129.070489
동삼중앙어린이집,35.07927563,129.068345
동삼시장,35.07859995,129.0704997
일동미라주아파트,35.08140787,129.0708436
영선동윗로터리,35.08511435,129.0428081
분포중학교,35.12831162,129.1147971
분포고등학교,35.13016832,129.1159925
LG메트로시티133동상가앞,35.13148636,129.1137011
용호만유람선터미널,35.13280399,129.1144771
LG메트로시티133동상가앞,35.13118678,129.1136754
분포고등학교,35.12993204,129.1158453
달맞이길,35.15732,129.1761567
구포교회,35.20060935,128.9995541
구포교회,35.20044709,128.9997832
새생명교회,35.19934821,129.0005687
(구)고려당제과점,35.20451303,129.0043875
고려당제과점,35.20442765,129.0043736
구포대진아파트,35.20214897,129.0044697
태양탕,35.19955485,129.0054604
구포대진아파트,35.2020693,129.0044947
태양탕,35.19948318,129.0054822
마음,35.13443831,128.8646871
중곡,35.13782737,128.8710096
마음,35.13417509,128.8639987
중곡,35.13767388,128.8705841
구랑,35.12944555,128.8579841
구랑,35.12962102,128.8581797
지사산단입구,35.13638764,128.85739
혜성아파트,35.07122808,129.0160882
현대아파트,35.07087083,129.0169826
송도혜성아파트·풍림아이원아파트,35.07231405,129.0160185
송도공영주차장,35.07387577,129.015552
송도해수욕장,35.0763815,129.016191
송도초등학교,35.07831187,129.0165232
송도교차로,35.07840113,129.0181188
부산신항만,35.07845605,128.8349806
부산신항,35.07836225,128.8349838
현대상선,35.07139679,128.8345176
부산신항다목적터미널,35.07400058,128.8345244
다목적터미널,35.07392617,128.8345282
현대상선,35.07151091,128.8345289
해운대구문화복합센터,35.18155182,129.1219436
센텀초등학교,35.18047255,129.1213383
센텀파크,35.17887948,129.1224681
센텀초등학교,35.18037179,129.1214026
센텀파크.부산은행,35.17872558,129.1225874
센텀파크112동,35.17734728,129.1236878
해운대구문화복합센터,35.18174318,129.1218224
해운대자동차검사소,35.18369205,129.1210645
온천장,35.21953967,129.0835117
보수사거리,35.10301697,129.024395
원당,35.30553065,129.2475466
원적사,35.30262567,129.250666
원적사,35.30269936,129.250822
월드컵빌리지,35.30751621,129.2446208
월드컵빌리지,35.30754907,129.2447921
이지더원1차아파트정문,35.33986513,129.1642759
모전초등학교,35.33867724,129.16293
이지더원5차,35.32680614,129.1882691
이지더원5차,35.32663491,129.18827
임랑마을,35.31786828,129.2615055
장안제일고등학교,35.31442589,129.2432617
장안초등학교,35.3465498,129.2542984
장안초등학교,35.34656054,129.2544471
재흥아파트,35.3220749,129.196734
재흥아파트,35.32209853,129.1969216
정관농협기업지점,35.32099392,129.178918
정관농협기업지점,35.32255915,129.1793174
좌동삼거리,35.31740259,129.2416242
좌동리교차로,35.31771687,129.2423055
좌천시장,35.3092324,129.2428084
좌천시장,35.30907351,129.2427825
죽성사거리,35.2421291,129.2206369
죽성사거리,35.24147154,129.2202075
하근,35.34919288,129.2529729
하근,35.3490469,129.2527405
하리,35.31257778,129.2355123
하리,35.31243383,129.2356494
하장안,35.36266771,129.2488492
하장안,35.36264336,129.248594
학리,35.25781482,129.2456847
학리분교,35.25879766,129.23366
학리분교,35.25891799,129.2338452
학리입구,35.25779437,129.2428678
학리입구,35.25795022,129.2428629
휴먼시아1단지후문,35.32747901,129.1690641
금성시장,35.20926682,129.0721299
금성시장,35.20913058,129.0721924
동래구청,35.2046536,129.0845017
동래시장,35.20349641,129.0853635
덕포시장,35.17129681,128.9831579
부산현대미술관,35.10878842,128.9420631
철마교,35.27061484,129.1502788
철마교,35.2706034,129.1504159
동래경찰서후문,35.2004627,129.0850038
빙그레서부산영업소,35.08197347,128.9727844
빙그레서부산영업소,35.08273449,128.9725094
기동대입구교차로,35.08481927,128.9728776
기동대입구교차로,35.08485111,128.9725823
동매역,35.09014796,128.9728798
한국해양과학기술원,35.07443861,129.0759738
한국해양과학기술원,35.074454,129.0756015
회동화물자동차공영차고지,35.24301278,129.1359813
계성여고입구,35.18360685,129.0696561
거제4동새마을금고,35.18182167,129.0688644
거제4동주민센터,35.17968637,129.0680474
동암마을후문.힐튼호텔입구,35.19815624,129.2231115
동암마을정문,35.19655296,129.2220907
송정,35.18349532,129.2021619
화목아파트,35.17106033,129.1789418
장산역14번출구,35.16929509,129.1753775
동일아파트,35.16684159,129.1707414
이마트.중동역,35.16670622,129.1669793
NC백화점.장산역,35.17032736,129.1773831
몰운대아파트,35.05032594,128.9674858
대우아파트,35.05037477,128.9666979
다대포해수욕장역,35.04819589,128.9654622
다대코오롱아파트,35.06561163,128.9814797
수안역.동래교차로,35.20184464,129.0833539
메가마트동래점,35.20282072,129.0818802
메가마트동래점,35.20323817,129.0806612
동래역.내성교차로,35.2043262,129.0784382
낫개역,35.0648684,128.9799465
낫개역,35.06435376,128.9800053
삼환아파트,35.06363979,128.980958
삼환아파트,35.06350559,128.981174
정묘사,35.1739887,129.0607857
해운대로데오거리,35.16307503,129.1703039
해운대로데오거리,35.16345234,129.1703688
코끼리유치원,35.20767584,129.0934944
하단역,35.10635088,128.9660014
LG메트로시티입구,35.1273919,129.1098098
LG메트로시티입구,35.12751311,129.109577
광진윈텍,35.32788557,129.261867
디에이치코리아,35.32769305,129.2579473
분포우체국,35.13038913,129.1120864
분포우체국,35.13037036,129.1123876
센텀파크앞 교차로,35.17743565,129.1241086
씨에스엠테크,35.32525535,129.2569943
용호만유람선터미널,35.13289626,129.114559
용호만유람선터미널,35.133026,129.1143539
정관박물관,35.32743694,129.1823952
정관박물관,35.32696748,129.1816953
대연동부산은행,35.13471184,129.0917887
대연동부산은행,35.13399052,129.092072
동조리젠시,35.08677912,129.0590191
봉하마을,35.19570032,128.8915626
봉하마을,35.19561993,128.8915169
용원사거리,35.09749273,128.8204912
구포시장동문,35.20647473,129.0044849
리버파크반도유보라아파트,35.20440843,129.0040992
구포당숲앞,35.20363477,129.0051067
삼경장미아파트,35.20382581,129.0069011
용주사,35.20411529,129.0081928
경혜여고,35.20442907,129.0099188
청강리공영차고지,35.22414482,129.2130969
자유5차아파트,35.12280395,129.0856018
부산추모공원,35.34800916,129.1589386
부산추모공원,35.34796671,129.1592439
사상우체국집배센터,35.17741189,128.9788832
사상우체국집배센터,35.17724291,128.9790218
기비골아파트106동,35.21590327,129.0227584
온천장지하철역,35.22148862,129.0864257
르메이에르아파트,35.22151773,129.0842137
온천장새마을금고,35.22217429,129.0814082
온천제일교회,35.22244986,129.0805806
한아름아파트,35.21790801,129.0766487
래미안3단지입구,35.21866335,129.0777935
온천프라자,35.21575992,129.0776317
부산전자공고,35.21491737,129.0771051
롯데백화점,35.21312565,129.0778006
부산전자공고,35.21438686,129.0770367
온천프라자,35.21587568,129.077975
부산인재평생교육진흥원,35.21722721,129.077724
한아름아파트,35.21770928,129.0766766
래미안3단지입구,35.21876609,129.0778456
온천장새마을금고,35.22205495,129.0812734
르메이에르아파트,35.22134199,129.0842147
홈플러스,35.22173405,129.085257
온천제일교회,35.22245045,129.0802841
롯데백화점. 명륜지하철역,35.21233344,129.0780165
부산인재평생교육진흥원,35.21692477,129.0780183
허심청,35.22199434,129.0821778
허심청,35.22169092,129.0827905
래미안1단지,35.22338799,129.0792154
캐나다영사관,35.09010785,128.9673913
부산지식산업센터,35.08984571,128.9688268
장림두산위브아파트,35.08334845,128.9678374
동해선일광역광장,35.26688256,129.2317398
래미안포레스티지 1단지,35.22534011,129.0800669
래미안포레스티지 1단지,35.22488738,129.0801926
광명사입구,35.1458839,129.0451818
대양산업·하버시티,35.13141022,129.057518
롯데백화점동래점,35.21270545,129.0787584
거제여중입구,35.18724488,129.066329
"대저중앙초등학교,가락중학교",35.14256229,128.9174531
"대저중앙초등학교,가락중학교",35.14249751,128.9169908
감천2동삼거리,35.09289574,129.0090849
감천2동삼거리,35.09294432,129.0088723
감천2동새마을금고,35.0918273,129.0083022
감천2동새마을금고,35.0923348,129.0084023
감천2치안센터,35.09417547,129.0101689
감천2치안센터,35.09440285,129.0100429
감천문화마을.부산교육역사관,35.09732436,129.0107561
감천문화마을.부산교육역사관,35.09738386,129.0104286
강동119안전센터,35.17518385,128.9158373
강동119안전센터,35.17461993,128.915879
강서경찰서,35.11844473,128.9072796
강서경찰서,35.11840837,128.9075859
경동포레스트힐행복주택,35.1003616,129.0115544
경동포레스트힐행복주택,35.10052234,129.011372
남광정밀,35.16663159,128.9132717
남광정밀,35.16622836,128.9134104
대성사,35.09844233,129.0115402
대성사,35.09836471,129.0113299
동양라이트,35.12511414,128.9086746
동양라이트,35.12515631,128.9082862
득천,35.18476368,128.9198054
득천,35.18416427,128.9198132
득천사거리,35.18926249,128.9208224
상곡,35.17197658,128.9149225
상곡,35.17214791,128.9152009
상곡정미소,35.17688592,128.916481
상곡정미소,35.17676196,128.9166262
중곡,35.16430895,128.9128331
중곡,35.16434124,128.9130699
푸르지오센터파크아파트,35.14705124,128.9173884
푸르지오센터파크아파트,35.14689115,128.9178235
한양수자인,35.13911621,128.9153975
한양수자인,35.138957,128.9152073
현대슈퍼,35.18168137,128.9186846
현대슈퍼,35.18160635,128.9188694
호반써밋,35.1394367,128.9085099
호반써밋,35.13949212,128.9081381
장림역,35.08110968,128.977146
구평자유아파트,35.08756444,128.9843625
한신휴플러스아파트,35.08707133,128.9844821
대동중고등학교 정문,35.08693583,128.9842266
대동중고등학교 입구,35.08533525,128.9831847
대동중고등학교 입구,35.08531208,128.9829484
송정,35.10451284,128.8425472
송정,35.10524024,128.8433093
성고개,35.1105206,128.8566382
성고개,35.11034109,128.8574731
보수초등학교,35.10544678,129.0242581
언양식당,35.0715543,128.9850939
청도식당,35.0709792,128.9861024
구평고물상,35.07352656,128.9842645
구평농협,35.07253906,128.9837906
언양식당,35.07149795,128.9849555
진해식당,35.07026622,128.986729
청도식당,35.07113475,128.9857834
구평농협,35.07236785,128.984185
진해식당,35.0701604,128.987326
천우슈퍼,35.07001465,128.9879321
좌천할인마트.서린엘마르더뷰,35.13681502,129.0473742
성북고개,35.13791009,129.047855
"좌천할인마트,서린엘마르더뷰",35.13674704,129.047321
성북고개,35.13875138,129.0481558
범일초등학교,35.13994856,129.0489205
좌천할인마트.서린엘마르더뷰,35.1365471,129.0468424
수정5동노인정,35.13719228,129.0460158
수정동부교회,35.13798901,129.0468527
렉슬빌라,35.13641471,129.0463332
대화주택,35.12958519,129.0394084
덕암빌라,35.13068237,129.0392194
수정산체육공원,35.13247831,129.0391186
동여자중학교,35.13272446,129.0405563
동여자중학교후문,35.13360662,129.0406499
동원빌라,35.13448274,129.0408287
부산종합사회복지관,35.12872837,129.0408322
수성아파트,35.13631079,129.0444357
수정4동,35.12848698,129.0407269
복지회관,35.08143467,129.0477366
복천사,35.08200297,129.0476783
체육공원,35.08042456,129.0474695
소라맨션,35.16549555,129.067543
아트빌라,35.16535152,129.0680568
동의중학교,35.16563669,129.0694273
원당골,35.18161371,129.0590092
초읍대우아파트,35.18039034,129.0574404
초읍중학교,35.18006434,129.056305
사직2동주민센터,35.20039639,129.0571462
사직2동주민센터,35.20036612,129.0572378
사직동교회,35.20044701,129.0615611
사직시장,35.20126291,129.062718
삼익아파트정문,35.19983361,129.0604563
동천고등학교,35.14121339,129.0887997
산성교회,35.13027694,129.0917862
해운대시장,35.1622456,129.1632219
반도병원,35.16308737,129.1623399
해운대구문화복합센터,35.18200373,129.1218676
과정교,35.18455564,129.1189318
당산4길,35.12818497,129.0769071
동일아파트,35.12537683,129.0778529
백계단,35.12662117,129.0776119
팔각정,35.12654061,129.0776466
용호동벽산아파트,35.10886616,129.1146561
부산예빛학교,35.27951163,129.2320254
부산예빛학교,35.27938038,129.2320169
금호마을,35.16159013,128.9538202
월포,35.15701578,128.9384911
순서마을,35.16067462,128.9349753
순서마을,35.16056617,128.9349947
수문할매집,35.21783936,128.9905265
수문할매집,35.21797155,128.9905738
강서고.부산혜원학교,35.21441697,128.9881489
변덕마을,35.21475504,128.9883686
엘크루블루오션4단지,35.08209466,128.9100124
엘크루블루오션4단지,35.08209977,128.9101194
엘크루블루오션6단지,35.08189597,128.9103257
엘크루블루오션6단지,35.08189119,128.9102022
롯데캐슬아파트,35.08211517,128.9065649
엘크루블루오션,35.08211672,128.9064663
강서경찰서,35.11785722,128.9065383
강서경찰서,35.1178277,128.9066439
순아3구,35.11904773,128.9036144
순아3구,35.11877807,128.9032818
순아3구,35.11900998,128.903738
양정포레힐즈스위첸,35.17331823,129.0782068
연산전화국,35.17364765,129.0790647
양정자이더샵SK뷰,35.17245734,129.0761192
빅세일마트,35.17317839,129.0773042
양정농협앞,35.17496025,129.0769107
세정고·양정119안전센터,35.17508273,129.0764977
양정산호맨션,35.17487615,129.075969
유림스토아,35.17972508,129.0642476
유림아파트113동,35.18049364,129.0645022
유림아파트112동,35.17921824,129.0643453
동서그린아파트,35.18186446,129.1025263
동암학교,35.18120133,129.1027156
정수사,35.18004286,129.1029026
로얄아파트,35.17941731,129.1027988
정수사,35.18001999,129.1030405
남일고,35.17787314,129.1038155
로얄아파트상가,35.17842782,129.1037509
로얄아파트,35.1791926,129.1026961
로얄아파트101동,35.17835146,129.1024881
도시고속도로 다리밑,35.17434667,129.1116967
망미초등학교,35.17378833,129.11458
망미초등학교,35.17380531,129.1136219
산성교회문화관,35.1314083,129.0919647
산성교회문화관,35.13111589,129.0921986
죽동삼거리,35.19713489,128.889724
죽동삼거리,35.19709078,128.8896626
힐탑탑플레이스,35.13174235,129.1128289
힐탑탑플레이스,35.13199533,129.1127916
해원냉장,35.06145024,129.0099607
대저역,35.21317745,128.9611498
상방마을,35.17338193,128.950524
아미산 대성사,35.09851891,129.0115276
아난티코브(힐튼부산),35.19742856,129.2288221
죽도(연화리),35.21687059,129.2248873
낙민역.동래고등학교,35.19963318,129.0926951
낙민역.동래고등학교,35.19967504,129.0920978
동래시장,35.20101588,129.0880317
동래시장,35.20103514,129.0871758
수안역.동래교차로,35.20172977,129.0842567
올림픽교차로환승센터,35.16808137,129.1377092
유엔조각공원,35.13022723,129.0978387
유엔조각공원,35.13001577,129.0986011
연제공용버스차고지,35.18542315,129.0534319
남흥아파트,35.22813103,129.1627117
반송도개공입구,35.22878321,129.1612629
금곡주공5단지,35.25148456,129.0136342
벡스코역.올림픽교차로환승센터,35.16782096,129.1374006
풍유동차고지,35.21961375,128.8426116
농소교,35.21570671,128.8396737
농소교,35.21578087,128.8395381
한발매스테크,35.21343553,128.834637
한발매스테크,35.21323461,128.8348137
중소기업비지니스센터,35.21379268,128.8318833
희생명센터,35.21408477,128.8313408
남명더라우,35.2036909,128.8183929
남명더라우,35.20306344,128.8178683
범동포,35.19362883,128.8190029
하봉마을,35.19332502,128.8188315
농수산물유통센터입구,35.18693129,128.8227067
롯데아울렛,35.18580517,128.831639
롯데아울렛,35.18537648,128.8313824
롯데워터파크,35.18021632,128.8308385
롯데워터파크,35.1801315,128.8310836
용산마을,35.18189639,128.8228193
용산마을,35.18208305,128.8226917
한림풀에버,35.178854,128.8195791
한림풀에버,35.17849133,128.8188247
여차,35.33769227,128.8935774
여차,35.33763102,128.8934605
학운동,35.34288134,128.8956947
학운동,35.34272507,128.8956031
백학,35.34490171,128.8967318
백학,35.34488567,128.896605
백운동,35.34692043,128.8981594
백운동,35.34714547,128.8981757
용산초등학교,35.35464631,128.9014147
용산초등학교,35.35485117,128.901568
용산,35.36227645,128.9021602
용산,35.36226537,128.902292
감로,35.35281359,128.9192958
감로,35.35276999,128.9194873
신곡,35.34445078,128.9292001
신곡,35.34447596,128.9293162
화현,35.33817185,128.9355449
화현,35.33817935,128.9353581
아랫화현,35.33576568,128.9411676
아랫화현,35.33592156,128.9410009
매리취수장,35.3315395,128.9581885
매리취수장,35.33131479,128.9584305
고바우,35.32974136,128.961543
고바우,35.32834729,128.9627629
윗매리,35.32599727,128.9645809
윗매리,35.32492855,128.9651873
매리,35.32093528,128.966641
매리,35.32096449,128.9667846
상동매리농협,35.31590665,128.9680364
상동매리농협,35.31599098,128.9681154
소감입구,35.31201384,128.9696846
소감입구,35.31161993,128.9698015
고암,35.30920308,128.9707378
고암,35.30931487,128.97079
고암2반,35.30461467,128.9741443
고암2반,35.30495209,128.9738996
고암3반,35.2987073,128.977194
고암3반,35.29781552,128.9774471
신촌,35.29521631,128.9790601
신촌,35.29519623,128.979186
신암,35.29087287,128.9807019
신암,35.2908744,128.9806085
덕산,35.28027811,128.980801
덕산,35.2803445,128.980874
덕산삼거리,35.27813693,128.9844303
월촌나루터,35.28738934,128.9949874
월촌나루터,35.28735875,128.9946569
월촌,35.28250908,128.9969282
월촌,35.28248837,128.9968178
평촌,35.2752763,129.0024374
평촌,35.27545068,129.0025186
감천입구,35.26659217,129.0019819
감천입구,35.26661287,129.0020923
하사,35.26059784,129.0012631
하사,35.26057341,129.0013779
조눌,35.2567724,129.0001748
산양마을,35.11257109,128.8701033
산양마을,35.11226566,128.8703321
신호사암파크골프장,35.09223079,128.8870066
부산콘서트홀,35.17012973,129.0543643
명지시장,35.11197015,128.9317116
자이아파트,35.14162186,128.9142357
한양수자인,35.14121146,128.9134033
남포동,35.0979277,129.0318568
